2025-11-27 14:50:13,472 - mock_server - DEBUG - base_module.py:25 - BaseModule initialized with step=0.5
2025-11-27 14:50:13,473 - mock_server - INFO - cylindrical_tank.py:60 - CylindricalTank initialized: height=2.0, radius=0.5, initial_level=0.0
2025-11-27 14:50:13,473 - mock_server - DEBUG - base_module.py:25 - BaseModule initialized with step=0.5
2025-11-27 14:50:13,473 - mock_server - INFO - valve.py:60 - Valve initialized: range=[0.0, 100.0], full_travel_time=5.0s
2025-11-27 14:50:13,473 - mock_server - DEBUG - base_algorithm.py:38 - BaseAlgorithm 'PID' initialized
2025-11-27 14:50:13,473 - mock_server - INFO - pid.py:98 - PID 'PID' initialized: kp=12.0, ti=30.0s, td=0.15s, output_range=[0.0, 100.0], sample_time=0.5s
2025-11-27 14:50:13,604 - mock_server - INFO - clock.py:33 - Clock initialized with cycle_time=0.5s
2025-11-27 14:50:13,604 - mock_server - INFO - clock.py:40 - Clock started
2025-11-27 14:50:13,604 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,608 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,609 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,609 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,610 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,610 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,611 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,611 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
2025-11-27 14:50:13,612 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:50:13,612 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.0000, level=0.0000, inlet_flow=0.000000, outlet_flow=0.000000
